source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
class_magic_user,Magic-User,FEEDS_INTO,cbt_attack_matrix,Attack Matrix,least favorable progression,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
class_magic_user,Magic-User,CONSTRAINS,sys_armor,Armor,no armor permitted,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
class_magic_user,Magic-User,CONSTRAINS,sys_equipment,Weapons,very limited selection,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
rule_spell_book,Spell Book,GATES,rule_spell_memorization,Spell Memorization,must consult to prepare,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
rule_spell_casting,Casting a Spell,CONSUMES,rule_spell_memorization,Spell Memorization,expended on use,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
rule_spell_memorization,Spell Memorization,GATES,rule_spell_casting,Casting a Spell,must be prepared first,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
rule_magic_user_spells,Magic-User Spells,CONSTRAINS,spell_components,Spell Components,must be spoken aloud,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
rule_spell_book,Spell Book,CONSUMES,rule_research,Study and Research,preparation of each new book,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
class_magic_user,Magic-User,GATES,rule_magic_item_use,Magic Item Use,scrolls wands staves,class-exclusive items,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,item_scribe_scroll,Scribing Scrolls,ability unlocked,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,item_brew_potion,Concocting Potions,ability unlocked,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,item_enchant,Enchanting Items,ability unlocked,higher level,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
item_scribe_scroll,Scribing Scrolls,CONSUMES,rule_time,Time,weeks to months,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
item_scribe_scroll,Scribing Scrolls,CONSUMES,money_gp,Money,costly process,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
item_brew_potion,Concocting Potions,CONSUMES,rule_time,Time,extended period,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
item_enchant,Enchanting Items,CONSUMES,money_gp,Money,costly process,,PHB,25,THE MAGIC-USER,TRUE,prose-sweep,core
abil_dexterity,Dexterity,GATES,class_thief,Thief,eligibility,minimum score,PHB,27,THE THIEF,TRUE,prose-sweep,core
abil_dexterity,Dexterity,MODIFIES,sys_experience,Experience Points,prime requisite bonus,above 15,PHB,27,THE THIEF,TRUE,prose-sweep,core
sys_alignment,Alignment,CONSTRAINS,class_thief,Thief,neutral or evil,neutral good rare,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,MODIFIES,hit_points,Hit Points,hit die type,,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,CONSTRAINS,sys_armor,Armor,light armor only,,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,CONSTRAINS,sys_equipment,Weapons,limited selection,,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,FEEDS_INTO,cbt_attack_matrix,Attack Matrix,slightly better than magic-user,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_pick_pockets,Pick Pockets,DERIVED_FROM,thief_skills,Thief Skills,primary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_open_locks,Open Locks,DERIVED_FROM,thief_skills,Thief Skills,primary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_find_remove_traps,Find/Remove Traps,DERIVED_FROM,thief_skills,Thief Skills,primary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_move_silently,Move Silently,DERIVED_FROM,thief_skills,Thief Skills,primary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_hide_in_shadows,Hide in Shadows,DERIVED_FROM,thief_skills,Thief Skills,primary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_hear_noise,Hear Noise,DERIVED_FROM,thief_skills,Thief Skills,secondary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_climb_walls,Climb Walls,DERIVED_FROM,thief_skills,Thief Skills,secondary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_backstab,Back Stab,DERIVED_FROM,thief_skills,Thief Skills,secondary function,,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,thief_skills,Thief Skills,success chance,,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,thief_pick_pockets,Pick Pockets,success chance,victim's level modifies,PHB,27,THE THIEF,TRUE,prose-sweep,core
rule_observer,Observer,MODIFIES,thief_hide_in_shadows,Hide in Shadows,detection chance,observer's powers,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_open_locks,Open Locks,OVERRIDES,rule_magical_closure,Magical Closure,foiling magical locks,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_open_locks,Open Locks,ALTERNATIVE_TO,str_open_doors,Open Doors,passing a barrier,,PHB,27,THE THIEF,FALSE,prose-sweep,core
thief_find_remove_traps,Find/Remove Traps,CONSTRAINS,rule_traps,Traps,small mechanical devices only,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_move_silently,Move Silently,GATES,thief_hear_noise,Hear Noise,approach to the door,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_climb_walls,Climb Walls,CONSTRAINS,rule_surface,Surface,requires coarse surface,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_backstab,Back Stab,MODIFIES,cbt_damage,Damage,multiplied damage,,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,thief_backstab,Back Stab,damage multiplier tier,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_backstab,Back Stab,MODIFIES,cbt_tohit,To-Hit Roll,bonus from behind,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_backstab,Back Stab,GATES,cbt_rear_attack,Rear Attack,must strike from behind,,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,GATES,rule_thieves_cant,Thieves' Cant,class language,,PHB,27,THE THIEF,TRUE,prose-sweep,core
rule_thieves_cant,Thieves' Cant,DERIVED_FROM,rule_languages,Languages,known in addition to others,,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,thief_read_languages,Read Languages,ability unlocked,fourth level,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,thief_read_languages,Read Languages,success chance,,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_read_languages,Read Languages,ALTERNATIVE_TO,rule_magic_item_use,Magic Item Use,reading maps and instructions,,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,thief_read_scrolls,Use Scrolls,ability unlocked,tenth level,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_read_scrolls,Use Scrolls,EXCLUDED_FROM,rule_cleric_spells,Clerical Scrolls,cannot use,druidic permitted,PHB,27,THE THIEF,TRUE,prose-sweep,core
thief_read_scrolls,Use Scrolls,TRIGGERS,rule_scroll_mishap,Scroll Mishap,misunderstanding chance,,PHB,27,THE THIEF,TRUE,prose-sweep,core
rule_scroll_mishap,Scroll Mishap,TRIGGERS,rule_spell_reversal,Reversed Spell,spell reverses intent,mispronunciation,PHB,27,THE THIEF,TRUE,prose-sweep,core
rule_spell_level,Spell Level,MODIFIES,rule_scroll_mishap,Scroll Mishap,reversal chance rises,,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_thief,Thief,CONSTRAINS,rule_stronghold,Stronghold,small fortified building only,must be near a town,PHB,27,THE THIEF,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,class_followers,Followers,gang of thieves attracted,tenth level and a headquarters,PHB,27,THE THIEF,TRUE,prose-sweep,core
class_followers,Followers,TRIGGERS,rule_thieves_guild,Thieves Guild,enmity provoked,thief gang,PHB,27,THE THIEF,TRUE,prose-sweep,core
spell_knock,Knock,ALTERNATIVE_TO,thief_open_locks,Open Locks,opening locked portals,,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,ALTERNATIVE_TO,str_open_doors,Open Doors,opening stuck or held doors,,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,ALTERNATIVE_TO,ex_secret_doors,Secret Doors,causes them to open,,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,EXCLUDES,str_bend_bars,Bend Bars/Lift Gates,will not raise bars or portcullis,,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,OVERRIDES,spell_wizard_lock,Wizard Lock,suspends but does not remove,wizard-locked portals,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,CONSTRAINS,spell_knock,Knock,two functions per casting,multiple impediments need multiple castings,PHB,73,KNOCK,TRUE,prose-sweep,core
spell_knock,Knock,CONSTRAINS,spell_components,Spell Components,verbal only,,PHB,73,KNOCK,TRUE,prose-sweep,core
str_bend_bars,Bend Bars/Lift Gates,ALTERNATIVE_TO,thief_open_locks,Open Locks,passing a barrier,,PHB,9,STRENGTH TABLE II,FALSE,prose-sweep,core
spell_leomunds_trap,Leomund's Trap,MODIFIES,thief_find_remove_traps,Find/Remove Traps,false positive,,PHB,73,LEOMUND'S TRAP,TRUE,prose-sweep,core
spell_leomunds_trap,Leomund's Trap,MODIFIES,race_dwarf,Dwarf,targets trap-detecting races,,PHB,73,LEOMUND'S TRAP,TRUE,prose-sweep,core
abil_strength,Strength,GATES,class_assassin,Assassin,eligibility,minimum score,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
abil_dexterity,Dexterity,GATES,class_assassin,Assassin,eligibility,minimum score,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,EXCLUDED_FROM,sys_experience,Prime Requisite Bonus,no ability score bonus,,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,MODIFIES,hit_points,Hit Points,hit die type,,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
sys_alignment,Alignment,GATES,class_assassin,Assassin,evil required,,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,GATES,sys_equipment,Arms and Shields,any shield and weapon,,PHB,28,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,FEEDS_INTO,cbt_attack_matrix,Attack Matrix,uses thief tables,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,GATES,thief_backstab,Back Stab,inherited ability,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_assassins_guild,Assassins Guild,CONSTRAINS,class_assassin,Assassin,membership pressure,within guild territory,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_assassins_guild,Assassins Guild,GATES,rule_assassination,Assassination,death sentence if non-member,performing assassination,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
campaign_territory,Territory,FEEDS_INTO,rule_assassins_guild,Assassins Guild,controlled radius,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,GATES,rule_poison_use,Use of Poison,class ability,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_poison_use,Use of Poison,ALTERNATIVE_TO,rule_poison_ingested,Ingested Poison,delivery method,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_poison_use,Use of Poison,ALTERNATIVE_TO,rule_poison_insinuated,Insinuated Poison,delivery method,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_poison_use,Use of Poison,TRIGGERS,rule_poison_detection,Poison Detection,onlookers may notice,bared weapon in view,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_poison_detection,Poison Detection,TRIGGERS,cbt_encounter_reactions,Encounter Reactions,attack or hue and cry,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
cbt_melee_round,Melee Round,MODIFIES,rule_poison_detection,Poison Detection,cumulative chance per round,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
cbt_surprise,Surprise,GATES,tbl_assassination,Assassination Table,must surprise the victim,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
tbl_assassination,Assassination Table,ALTERNATIVE_TO,thief_backstab,Back Stab,attack mode choice,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
tbl_assassination,Assassination Table,ALTERNATIVE_TO,cbt_damage,Normal Melee,attack mode choice,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
tbl_assassination,Assassination Table,TRIGGERS,rule_instant_death,Instant Death,on success,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
tbl_assassination,Assassination Table,FEEDS_INTO,cbt_damage,Damage,normal damage on failure,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
abil_strength,Strength,MODIFIES,tbl_assassination,Assassination Table,damage on failed attempt,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_poison_use,Use of Poison,TRIGGERS,save_poison,Saving Throw vs Poison,victim must save,poisoned weapon used,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
save_poison,Saving Throw vs Poison,TRIGGERS,rule_instant_death,Instant Death,on failure,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
abil_intelligence,Intelligence,GATES,rule_alignment_languages,Alignment Languages,ability to learn,high score required,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,rule_alignment_languages,Alignment Languages,first language gained,upper levels,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
abil_intelligence,Intelligence,CONSTRAINS,rule_alignment_languages,Alignment Languages,maximum number knowable,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_alignment_languages,Alignment Languages,DERIVED_FROM,sys_alignment,Alignment,one tongue per alignment,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_alignment_languages,Alignment Languages,FEEDS_INTO,rule_thieves_cant,Thieves' Cant,selectable by assassins,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_alignment_languages,Alignment Languages,FEEDS_INTO,rule_druidic_language,Druidic,selectable by assassins,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
class_assassin,Assassin,GATES,rule_disguise,Disguise,class ability,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_disguise,Disguise,GATES,rule_poison_use,Use of Poison,creates opportunity,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
rule_disguise,Disguise,GATES,cbt_surprise,Surprise,creates opportunity,,PHB,29,THE ASSASSIN,TRUE,prose-sweep,core
abil_strength,Strength,GATES,class_monk,Monk,eligibility,high minimum score,PHB,30,THE MONK,TRUE,prose-sweep,core
abil_dexterity,Dexterity,GATES,class_monk,Monk,eligibility,high minimum score,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,EXCLUDED_FROM,sys_experience,Prime Requisite Bonus,never gains ability bonus,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,EXCLUDES,dex_defensive_adj,Dexterity Defensive Adjustment,no armor class benefit,,PHB,30,THE MONK,TRUE,prose-sweep,core
sys_alignment,Alignment,GATES,class_monk,Monk,must be lawful,,PHB,30,THE MONK,TRUE,prose-sweep,core
sys_alignment,Alignment,TRIGGERS,class_monk_loss,Loss of Monk Status,all abilities lost,on losing lawful alignment,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk_loss,Loss of Monk Status,OVERRIDES,exp_level,Experience Level,restart at first level,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,MODIFIES,hit_points,Hit Points,hit die type,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,CONSTRAINS,sys_armor,Armor,no armor or shield,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,EXCLUDES,rule_flaming_oil,Flaming Oil,cannot use,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,EXCLUDES,rule_spell_casting,Spell Casting,no spell ability,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,FEEDS_INTO,cbt_attack_matrix,Attack Matrix,uses cleric table,,PHB,30,THE MONK,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,cbt_damage,Damage,bonus with weapons,monk scaling,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,GATES,rule_open_hand_combat,Open Hand Combat,class ability,,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_open_hand_combat,Open Hand Combat,MODIFIES,cbt_damage,Damage,tabulated by level,,PHB,30,MONKS TABLE II,TRUE,prose-sweep,core
rule_open_hand_combat,Open Hand Combat,ALTERNATIVE_TO,cbt_damage,Armed Melee,better at median levels,,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_open_hand_combat,Open Hand Combat,TRIGGERS,rule_stun,Stunning Blow,on exceptional hit,,PHB,30,THE MONK,TRUE,prose-sweep,core
cbt_tohit,To-Hit Roll,GATES,rule_stun,Stunning Blow,margin above required score,,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_open_hand_combat,Open Hand Combat,EXCLUDES,abil_strength,Strength,to-hit never modified by strength,,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_stun,Stunning Blow,GATES,rule_monk_kill,Killing Blow,target must be stunned first,,PHB,30,THE MONK,TRUE,prose-sweep,core
cbt_armor_class,Armor Class,FEEDS_INTO,rule_monk_kill,Killing Blow,kill chance equals opponent AC,,PHB,30,THE MONK,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,rule_monk_kill,Killing Blow,levels above seventh,,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_stun,Stunning Blow,MODIFIES,cbt_tohit,To-Hit Roll,target stunned for rounds,,PHB,30,THE MONK,TRUE,prose-sweep,core
exp_level,Experience Level,GATES,cbt_attacks_per_round,Attacks Per Melee Round,multiple open hand attacks,fourth level and above,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,FEEDS_INTO,save_matrix,Saving Throw Matrix,uses thief table,,PHB,30,THE MONK,TRUE,prose-sweep,core
save_petrify,Saving Throw vs Petrification,GATES,rule_missile_dodge,Dodging Missiles,save per potential hit,non-magical missiles only,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,OVERRIDES,save_matrix,Saving Throw Matrix,no damage on success,,PHB,30,THE MONK,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,save_matrix,Saving Throw Matrix,half damage on failure,ninth level and above,PHB,30,THE MONK,TRUE,prose-sweep,core
rule_gaze_attack,Gaze Attack,OVERRIDES,save_matrix,Monk Half-Damage,petrification still applies,,PHB,30,THE MONK,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,cbt_surprise,Surprise,harder to surprise per level,,PHB,30,THE MONK,TRUE,prose-sweep,core
class_monk,Monk,GATES,thief_skills,Thief Skills,performed at equal level,,PHB,31,THE MONK,TRUE,prose-sweep,core
rule_dm_discretion,DM Discretion,GATES,class_bard,Bard,inclusion in campaign,optional class,PHB,117,APPENDIX II BARDS,TRUE,prose-sweep,optional
abil_strength,Strength,GATES,class_bard,Bard,eligibility,high minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
abil_wisdom,Wisdom,GATES,class_bard,Bard,eligibility,high minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
abil_dexterity,Dexterity,GATES,class_bard,Bard,eligibility,high minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
abil_charisma,Charisma,GATES,class_bard,Bard,eligibility,high minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
abil_intelligence,Intelligence,GATES,class_bard,Bard,eligibility,minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
abil_constitution,Constitution,GATES,class_bard,Bard,eligibility,minimum score,PHB,117,BARD ABILITIES,TRUE,prose-sweep,optional
race,Race,GATES,class_bard,Bard,eligibility,human or half-elven only,PHB,117,BARD RACE,TRUE,prose-sweep,optional
class_bard,Bard,DERIVED_FROM,class_fighter,Fighter,first stage of progression,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
class_bard,Bard,DERIVED_FROM,class_thief,Thief,second stage of progression,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
class_bard,Bard,DERIVED_FROM,class_druid,Druid,third stage under tutelage,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
exp_level,Experience Level,GATES,class_bard,Bard,stage transitions,level windows per class,PHB,117,THE CLASS,TRUE,prose-sweep,optional
class_fighter,Fighter,GATES,class_bard,Bard,must complete fighter stage,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
class_thief,Thief,GATES,class_bard,Bard,must complete thief stage,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
sys_alignment,Alignment,GATES,class_bard,Bard,must remain neutral,,PHB,117,THE CLASS,TRUE,prose-sweep,optional
rule_distraction,Distraction,CONSTRAINS,psi_attack_modes,Psionic Attack,cannot attack while distracted,defenses remain,PHB,117,PSIONICS,TRUE,prose-sweep,optional
psi_attack_blast,Psionic Blast,GATES,monster_nonpsionic,Non-Psionic Creatures,only attack mode usable,,PHB,117,PSIONICS,TRUE,prose-sweep,optional
psi_multiple_operations,Multiple Psionic Operations,MODIFIES,psi_range,Psionic Range,cumulative increase,,PHB,117,MULTIPLE PSIONIC OPERATIONS,TRUE,prose-sweep,optional
psi_multiple_operations,Multiple Psionic Operations,CONSTRAINS,psi_range,Psionic Range,base set by weakest member,,PHB,117,MULTIPLE PSIONIC OPERATIONS,TRUE,prose-sweep,optional
psi_series,Series Linking,MODIFIES,psi_strength_points,Psionic Strength,transfers up the chain,,PHB,117,MULTIPLE PSIONIC OPERATIONS,TRUE,prose-sweep,optional
psi_series,Series Linking,CONSTRAINS,psi_combat,Psionic Combat,only final link engages,,PHB,117,MULTIPLE PSIONIC OPERATIONS,TRUE,prose-sweep,optional
psi_series,Series Linking,TRIGGERS,psi_combat,Psionic Combat,all members share the outcome,,PHB,117,MULTIPLE PSIONIC OPERATIONS,TRUE,prose-sweep,optional
rule_psionic_use,Use of Psionic Powers,TRIGGERS,monster_psionic,Psionic Monsters,may attract attention,within range and attuned,PHB,117,USE OF PSIONIC POWERS,TRUE,prose-sweep,core
rule_physical_activity,Physical Activity,MODIFIES,psi_recovery,Psionic Strength Recovery,rate of restoration,,PHB,117,RECOVERY OF PSIONIC STRENGTH POINTS,TRUE,prose-sweep,optional
psi_recovery,Psionic Strength Recovery,CONSTRAINS,rule_time,Time,no recovery under one hour,,PHB,117,RECOVERY OF PSIONIC STRENGTH POINTS,TRUE,prose-sweep,optional
psi_recovery,Psionic Strength Recovery,FEEDS_INTO,psi_strength_points,Psionic Strength,points restored,,PHB,117,RECOVERY OF PSIONIC STRENGTH POINTS,TRUE,prose-sweep,optional
sys_classes,Character Class,GATES,sys_alignment,Alignment,may be predetermined,certain classes,PHB,33,ALIGNMENT,TRUE,prose-sweep,core
class_druid,Druid,GATES,sys_alignment,Alignment,fixed to true neutral,,PHB,33,ALIGNMENT,TRUE,prose-sweep,core
rule_character_actions,Character Actions,FEEDS_INTO,rule_alignment_graph,Alignment Graph,drift recorded,,PHB,33,ALIGNMENT,TRUE,prose-sweep,core
rule_alignment_graph,Alignment Graph,MODIFIES,sys_alignment,Alignment,declared alignment may shift,,PHB,33,ALIGNMENT,TRUE,prose-sweep,core
align_change,Changing Alignment,CONSTRAINS,sys_alignment,Alignment,voluntary change limited,along like axis only,PHB,33,CHANGING ALIGNMENT,TRUE,prose-sweep,core
align_change,Changing Alignment,ALTERNATIVE_TO,rule_involuntary_change,Involuntary Change,two routes to shift,,PHB,33,CHANGING ALIGNMENT,TRUE,prose-sweep,core
sys_armor,Armor,FEEDS_INTO,cbt_armor_class,Armor Class,base rating,,PHB,36,ARMOR CLASS TABLE,TRUE,prose-sweep,core
rule_shield,Shield,MODIFIES,cbt_armor_class,Armor Class,improves rating,,PHB,36,ARMOR CLASS TABLE,TRUE,prose-sweep,core
item_magic_armor,Magic Armor,MODIFIES,cbt_armor_class,Armor Class,one step per plus,,PHB,36,ARMOR CLASS TABLE,TRUE,prose-sweep,core
item_magic_armor,Magic Armor,MODIFIES,cbt_tohit,To-Hit Roll,reduces attacker probability,,PHB,36,ARMOR CLASS TABLE,TRUE,prose-sweep,core
sys_classes,Character Class,CONSTRAINS,sys_equipment,Weapons,permitted selection,,PHB,36,WEAPONS,TRUE,prose-sweep,core
money_gp,Money,CONSTRAINS,sys_equipment,Weapons,initial cost limits choice,,PHB,36,WEAPONS,TRUE,prose-sweep,core
sys_classes,Character Class,MODIFIES,prof_weapon,Weapon Proficiency,initial number permitted,,PHB,37,WEAPON PROFICIENCY TABLE,TRUE,prose-sweep,core
sys_classes,Character Class,MODIFIES,prof_nonproficiency_penalty,Non-Proficiency Penalty,penalty size by class,,PHB,37,WEAPON PROFICIENCY TABLE,TRUE,prose-sweep,core
prof_nonproficiency_penalty,Non-Proficiency Penalty,MODIFIES,cbt_tohit,To-Hit Roll,subtraction from attack,melee and missile,PHB,37,WEAPON PROFICIENCY TABLE,TRUE,prose-sweep,core
prof_weapon,Weapon Proficiency,GATES,prof_nonproficiency_penalty,Non-Proficiency Penalty,applies when not proficient,,PHB,37,WEAPON PROFICIENCY TABLE,TRUE,prose-sweep,core
exp_level,Experience Level,MODIFIES,prof_weapon,Weapon Proficiency,additional weapons gained,rate varies by class,PHB,37,WEAPON PROFICIENCY TABLE,TRUE,prose-sweep,core
cbt_attack_matrix,Attack Matrix,GATES,prof_weapon,Weapon Proficiency,gained on reaching next melee table,,PHB,36,WEAPON PROFICIENCY,TRUE,prose-sweep,core
prof_weapon,Weapon Proficiency,FEEDS_INTO,item_magic_weapon,Magic Weapon,proficiency carries to magical version,same weapon type,PHB,36,WEAPON PROFICIENCY,TRUE,prose-sweep,core
wpn_stats,Weapon Statistics,FEEDS_INTO,cbt_damage,Damage,damage by weapon type,,PHB,37,WEIGHT AND DAMAGE BY WEAPON TYPE,TRUE,prose-sweep,core
monster_size,Opponent Size,FEEDS_INTO,cbt_damage,Damage,selects damage column,,PHB,37,WEIGHT AND DAMAGE BY WEAPON TYPE,TRUE,prose-sweep,core
wpn_weight,Weapon Weight,FEEDS_INTO,enc_encumbrance,Encumbrance,carried load,,PHB,37,WEIGHT AND DAMAGE BY WEAPON TYPE,TRUE,prose-sweep,core
wpn_space_required,Space Required,CONSTRAINS,cbt_melee,Melee Combat,room to wield,,PHB,36,WEAPONS,TRUE,prose-sweep,core
wpn_length,Weapon Length,FEEDS_INTO,cbt_initiative,Initiative,reach on the close,,PHB,36,WEAPONS,TRUE,prose-sweep,core
spell_component_verbal,Verbal Component,DERIVED_FROM,spell_components,Spell Components,must be uttered,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
spell_component_somatic,Somatic Component,DERIVED_FROM,spell_components,Spell Components,gesture required,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
spell_component_material,Material Component,DERIVED_FROM,spell_components,Spell Components,physical ingredient,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_cleric_spells,Cleric Spells,ALTERNATIVE_TO,rule_magic_user_spells,Magic-User Spells,bestowed versus memorized,,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_deity_servants,Lesser Servants of the Deity,GATES,rule_cleric_spells,Cleric Spells,lower level spells granted,through intermediaries,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
rule_deity,Deity,GATES,rule_cleric_spells,Cleric Spells,higher spells granted directly,upper spell levels only,PHB,40,CHARACTER SPELLS,TRUE,prose-sweep,core
