source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
monster_mind_flayer,Mind Flayer,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_morkoth,Morkoth,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_night_hag,Night Hag,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_nixie,Nixie,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_nymph,Nymph,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_pixie,Pixie,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_pseudo_dragon,Pseudo-Dragon,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_quasit,Quasit,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_rakshasa,Rakshasa,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_remorhaz,Remorhaz,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_roper,Roper,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_satyr,Satyr,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_sea_hag,Sea Hag,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_shadow,Shadow,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_shambling_mound,Shambling Mound,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_shedu,Shedu,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_spectre,Spectre,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_spider,Spider,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_sylph,Sylph,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_thought_eater,Thought Eater,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_titan,Titan,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_triton,Triton,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_unicorn,Unicorn,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_vampire,Vampire,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_wight,Wight,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_will_o_the_wisp,Will-O-(The)-Wisp,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_wind_walker,Wind Walker,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_wraith,Wraith,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
monster_zombie,Zombie,GATES,magic_resistance,Magic Resistance,monster special ability,,MM,,MONSTER STAT BLOCKS,TRUE,mm-index,core
